language,model_level,prior_regime,threshold_mode,n_participants,n_verbs,n_items_per_cell,beta_semantics,beta_active_interaction,beta_pseudo_interaction,has_pseudo_passive,iter,warmup,chains,seed,include_gender,beta_gender
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100814,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100815,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100816,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100817,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100818,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100819,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100820,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100821,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100822,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100823,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100824,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100825,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100826,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100827,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100828,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100829,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100830,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100831,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100832,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100833,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100834,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100835,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100836,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100837,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100838,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100839,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100840,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100841,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100842,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100843,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100844,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100845,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100846,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100847,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100848,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100849,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100850,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100851,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100852,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100853,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100854,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100855,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100856,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100857,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100858,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100859,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100860,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100861,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100862,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100863,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100864,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100865,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100866,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100867,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100868,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100869,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100870,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100871,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100872,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100873,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100874,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100875,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100876,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100877,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100878,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100879,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100880,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100881,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100882,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100883,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100884,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100885,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100886,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100887,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100888,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100889,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100890,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100891,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100892,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100893,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100894,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100895,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100896,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100897,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100898,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100899,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100900,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100901,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100902,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100903,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100904,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100905,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100906,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100907,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100908,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100909,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100910,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100911,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100912,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100913,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100914,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100915,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100916,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100917,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100918,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100919,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100920,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100921,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100922,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100923,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100924,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100925,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100926,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100927,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100928,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100929,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100930,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100931,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100932,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100933,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100934,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100935,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100936,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100937,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100938,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100939,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100940,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100941,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100942,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100943,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100944,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100945,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100946,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100947,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100948,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100949,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100950,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100951,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100952,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100953,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100954,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100955,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100956,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100957,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100958,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100959,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100960,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100961,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100962,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100963,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100964,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100965,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100966,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100967,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100968,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100969,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100970,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100971,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100972,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100973,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100974,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100975,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100976,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100977,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100978,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100979,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100980,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100981,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100982,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100983,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100984,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100985,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100986,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100987,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100988,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100989,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100990,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100991,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100992,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100993,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100994,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100995,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100996,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100997,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100998,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,30,20,1,0.8,-0.5,0,FALSE,3000,1000,4,100999,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101000,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101001,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101002,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101003,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101004,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101005,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101006,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101007,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101008,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101009,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101010,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101011,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101012,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101013,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101014,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101015,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101016,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101017,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101018,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101019,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101020,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101021,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101022,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101023,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101024,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101025,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101026,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101027,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101028,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101029,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101030,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101031,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101032,FALSE,0
Norwegian,L5_correlated_maximal,primary,broad,40,20,1,0.8,-0.5,0,FALSE,3000,1000,4,101033,FALSE,0
