"block","language","hypothesis","regime","K","bf","n_participants","r","reps","p_arm","mcse_arm","p_arm_lo","p_arm_hi","s","s_lo","s_hi","se_floor","s_over_floor","ceiling_at_floor","sign_prob","flag","a_free","b_free","b_free_lo","b_free_hi","p_boot_b_nonpositive","p_boot_a_below_zero","boot_unusable","a_anchored","b_anchored","anchored_identified","b_ml","b_ml_lo","b_ml_hi","s80_ml","p80_ml","ml_deviance","ml_gof_p","p_pred_n70","p_arm_n70","p_arm_n70_lo","p_arm_n70_hi","p_pred_n100","p_arm_n100","p_arm_n100_lo","p_arm_n100_hi","pred_n70_inside_ci","pred_n100_inside_ci","tau_verb","sxx","a_dgp","sigma_part_focal","resid_part_one","b_dgp_one","b_dgp_two_indep","share_resid_in_b","s80_dgp_one","s80_dgp_two_indep","s80_calibrated","r_indep_dgp","r_indep_anchored","gain_pp_at_r_indep_dgp","power_one_dgp","n_pilot","pilot_post_sd_two_versions","s_pilot_n_dgp_one","s_pilot_n_dgp_two_indep","s_pilot_n_anchored_one","s_one","s_two","calibration_flag","power_one","power_two","gain_pp","mcse_arm_pp","gain_over_mcse","n_one_version_equiv_anchored","extra_participants_anchored","n_one_version_equiv_dgp","extra_participants_dgp","s_one_ml","power_one_ml","power_two_ml","gain_pp_ml","extra_participants_ml","minutes_two_version","minutes_one_version_equiv_anchored","power_one_corr","power_two_corr","gain_pp_corr","joint_dependence","pooled_variant","se_indep","se_shared","mcse_gain_pp","mcse_power_pp","tau","pooled_se_ratio"
"grid","English","joint",NA,NA,6,80,0.77,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.82371261236285,11.7525737838815,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.78,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.818807716386857,11.2620841862822,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.79,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.813868928770708,10.7682054246673,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.8,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.808898652440685,10.2711777916651,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.81,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.803899252847233,9.77123783231979,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.82,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.79887305521799,9.26861806939555,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.83,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.793822342160057,8.76354676360224,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.84,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.788749351590324,8.25624770662889,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.85,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.783656274972605,7.74694004485699,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.86,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.77854525584039,7.23583813163552,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.87,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.773418388584316,6.72315140602811,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.88,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.768277717483894,6.20908429598592,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.89,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.763125235963612,5.69383614395773,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.9,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.757962886054198,5.17760115301634,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.91,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.752792558040616,4.66056835165815,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.92,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.7476160902792,4.14292157551654,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.93,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.742435269167232,3.62483946431967,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.94,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.737251829249194,3.10649547251589,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.95,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.7320674534449,2.58805789208647,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.96,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.726883773385647,2.0696898861612,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.97,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.721702369845528,1.55154953214935,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.98,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.716524773255979,1.03378987319445,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,0.99,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.711352464292578,0.516558976854331,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","joint",NA,NA,6,80,1,NA,0.708333333333333,0.0414926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706186874524035,0.706186874524035,0,4.14926923508046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"indep = independent given the pilot draw; corr = DGP-implied correlation of the two estimates",NA,NA,NA,NA,NA,NA,NA
"grid","English","h1a",NA,NA,3,80,0.7,NA,0.825,0.034686092313779,NA,NA,NA,NA,NA,0.194470359046419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29197203490439,0.204380424433073,"ok",0.824999999995605,0.914954287312114,8.99542873165088,3.4686092313779,2.59338199595273,959.945362920086,879.945362920086,Inf,Inf,0.275124636768545,0.843042852797257,0.925466452858856,8.2423600061599,Inf,3200,19198.9072584017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grid","English","h1a",NA,NA,3,80,0.71,NA,0.825,0.034686092313779,NA,NA,NA,NA,NA,0.194470359046419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29197203490439,0.207300144782117,"ok",0.824999999995605,0.912258766584687,8.72587665890818,3.4686092313779,2.51567013659876,736.098667210034,656.098667210034,Inf,Inf,0.275124636768545,0.843042852797257,0.923070620627576,8.00277678303187,8873.70667247326,3200,14721.9733442007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grid","English","h1a",NA,NA,3,80,0.72,NA,0.825,0.034686092313779,NA,NA,NA,NA,NA,0.194470359046419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29197203490439,0.210219865131161,"ok",0.824999999995605,0.909529183335799,8.45291833401933,3.4686092313779,2.43697625479173,595.310897174928,515.310897174928,Inf,Inf,0.275124636768545,0.843042852797257,0.920639503579081,7.75966507818233,2052.55670160566,3200,11906.2179434986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grid","English","h1a",NA,NA,3,80,0.73,NA,0.825,0.034686092313779,NA,NA,NA,NA,NA,0.194470359046419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29197203490439,0.213139585480205,"ok",0.824999999995605,0.906766976133474,8.17669761378687,3.4686092313779,2.35734182444607,498.611614194718,418.611614194718,Inf,Inf,0.275124636768545,0.843042852797257,0.918174225207768,7.51313724105107,1123.14918383713,3200,9972.23228389437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grid","English","h1a",NA,NA,3,80,0.74,NA,0.825,0.034686092313779,NA,NA,NA,NA,NA,0.194470359046419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29197203490439,0.216059305829249,"ok",0.824999999995605,0.903973595792712,7.89735957971062,3.4686092313779,2.27680867255646,428.112081550308,348.112081550308,Inf,Inf,0.275124636768545,0.843042852797257,0.915675932963648,7.26330801663911,754.45996887129,3200,8562.24163100616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grid","English","h1a",NA,NA,3,80,0.75,NA,0.825,0.034686092313779,NA,NA,NA,NA,NA,0.194470359046419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29197203490439,0.218979026178293,"ok",0.824999999995605,0.901150501429528,7.6150501433923,3.4686092313779,2.19541886543594,374.447935620638,294.447935620638,Inf,Inf,0.275124636768545,0.843042852797257,0.913145794837318,7.01029420400603,556.697793264254,3200,7488.95871241275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grid","English","h1a",NA,NA,3,80,0.76,NA,0.825,0.034686092313779,NA,NA,NA,NA,NA,0.194470359046419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29197203490439,0.221898746527336,"ok",0.824999999995605,0.898299156700423,7.3299156704818,3.4686092313779,2.11321460029961,332.242136495468,252.242136495468,Inf,Inf,0.275124636768545,0.843042852797257,0.910584996036709,6.75421432394517,433.393369454014,3200,6644.84272990936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grid","English","h1a",NA,NA,3,80,0.77,NA,0.825,0.034686092313779,NA,NA,NA,NA,NA,0.194470359046419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29197203490439,0.22481846687638,"ok",0.824999999995605,0.895421026234094,7.04210262384889,3.4686092313779,2.03023810239109,298.186911964291,218.186911964291,Inf,Inf,0.275124636768545,0.843042852797257,0.907994735766879,6.49518829696217,349.177045145699,3200,5963.73823928582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grid","English","h1a",NA,NA,3,80,0.78,NA,0.825,0.034686092313779,NA,NA,NA,NA,NA,0.194470359046419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29197203490439,0.227738187225424,"ok",0.824999999995605,0.89251757226025,6.75175722646448,3.4686092313779,1.94653152779114,270.135720062399,190.135720062399,Inf,Inf,0.275124636768545,0.843042852797257,0.905376224122434,6.23333713251764,288.018644977381,3200,5402.71440124798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grid","English","h1a",NA,NA,3,80,0.79,NA,0.825,0.034686092313779,NA,NA,NA,NA,NA,0.194470359046419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29197203490439,0.230657907574468,"ok",0.824999999995605,0.889590251438525,6.45902514429199,3.4686092313779,1.86213687199528,246.634790809782,166.634790809782,Inf,Inf,0.275124636768545,0.843042852797257,0.902730679100642,5.96878263033843,241.598957015657,3200,4932.69581619563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grid","English","h1a",NA,NA,3,80,0.8,NA,0.825,0.034686092313779,NA,NA,NA,NA,NA,0.194470359046419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29197203490439,0.233577627923512,"ok",0.824999999995605,0.886640511888842,6.16405118932368,3.4686092313779,1.77709588429914,226.664516494414,146.664516494414,Inf,Inf,0.275124636768545,0.843042852797257,0.900059323741791,5.70164709445341,205.170969518092,3200,4533.29032988827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"grid","English","h1a",NA,NA,3,80,0.81,NA,0.825,0.034686092313779,NA,NA,NA,NA,NA,0.194470359046419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29197203490439,0.236497348272556,"ok",0.824999999995605,0.883669790423079,5.86697904274736,3.4686092313779,1.69144998798746,209.488639566215,129.488639566215,Inf,Inf,0.275124636768545,0.843042852797257,0.897363383401963,5.43205306047054,175.828405367152,3200,4189.7727913243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
